energy,I,Q,U
2.1,0.015389691059840414,-0.0025346635056983906,-0.0011565911007160206
2.3000000000000003,0.022204218912578188,-0.001659316378609066,-0.0008094213931827024
2.5000000000000004,0.024814575371454713,0.0018953341595381974,-0.001778441727531055
2.7000000000000006,0.025543779092227038,-0.0006846204770089596,-0.0024658576897152746
2.900000000000001,0.027963972906516768,-0.0015045388535186843,-0.0012236360598277267
3.100000000000001,0.024065239398789604,0.0004601922755457428,-0.0005244545029537456
3.300000000000001,0.022734646772644362,6.573876486245695e-05,0.0030883553210590293
3.5000000000000013,0.02236003769266408,-0.002599256019383577,-0.0007699511923276451
3.7000000000000015,0.01963233030363275,-0.0010179563562091555,0.0008502733245112921
3.9000000000000017,0.019024040096147887,0.001135689937044073,-0.0025579627554668883
4.100000000000001,0.016698039426134723,0.0009537627960698361,0.0009594029151721549
4.3000000000000025,0.016450928213542614,0.000886881398422944,0.00010842657771853448
4.500000000000002,0.015452230275152036,0.0007087362867955104,9.826609869786266e-05
4.700000000000003,0.013988035126690534,0.0006709253384792606,0.000954371607696618
4.900000000000002,0.012132675475174114,0.00047916718159047656,-1.81149337240311e-05
5.100000000000003,0.011924455888844611,-0.0024125838488667766,0.0005743327606402542
5.3000000000000025,0.010630328448364158,0.0009758152357663306,-5.307168470563195e-05
5.5000000000000036,0.009395708414728789,0.001045102575486077,0.0010141701191421887
5.700000000000003,0.010658852136377073,-0.00039729314879760543,-0.00010096721925785616
5.900000000000004,0.008471001149416813,0.00032469441392404087,0.0003888949505652478
6.100000000000003,0.008288449994647973,0.0007244874319862824,-0.00027086184558919644
6.300000000000004,0.007601599737014552,0.0010735354773269304,0.0007208217401598186
6.5000000000000036,0.008091428226217091,0.0004111923216760455,0.0019409593345809275
6.700000000000005,0.006911996973874612,-0.0011918485430857063,0.0018695529944972227
6.900000000000004,0.006489468794024988,0.00045074655506218304,0.00011537854278181187
7.100000000000005,0.004938938163607042,-0.0009488670895561074,-0.00042737985884341715
7.300000000000004,0.004620570182823935,-0.0004839276442995349,0.0011522961881413386
7.500000000000005,0.004364159187519246,0.0010885654551072341,0.0008217804551021703
7.700000000000005,0.002846913614327251,0.00047269839440493495,-0.0003634258129479998
7.900000000000006,0.0020581314969607026,2.2180918265457007e-06,0.00035196510368081804
