energy,I,Q,U
2.1,0.43973715004102093,-0.005768181083311415,-0.001465726677579532
2.3000000000000003,0.41906562479261367,-0.0005270470830986574,-0.0038675605715341394
2.5000000000000004,0.37735177104461887,-0.004060662393870577,-0.004032994633708523
2.7000000000000006,0.3265296907736325,0.0005263898680577826,-0.0035448484683195665
2.900000000000001,0.28037016474326276,-0.0004068619748878937,-0.0030544585917290866
3.100000000000001,0.2358401502375998,-0.0016144246821337075,-0.0027089720246219855
3.300000000000001,0.20053881579651386,-0.0011549828342692912,0.0044188771712821515
3.5000000000000013,0.16480472416204048,-0.003955559160659909,-0.0020429050062036355
3.7000000000000015,0.138856270467411,-0.0010223647504375266,0.0040689820263025926
3.9000000000000017,0.11886297660000214,-0.0042818855067289045,0.0024500713377479514
4.100000000000001,0.10204152992124378,-0.00208897336130237,-9.488190525108637e-05
4.3000000000000025,0.08627618140481022,-0.0021440410520744513,0.0002480588276092599
4.500000000000002,0.07394767347626,-0.0010809636069233227,-0.0006194201479380494
4.700000000000003,0.062181393665102114,-0.0017833256809407262,0.00099827770692486
4.900000000000002,0.053089247993028985,-0.0023463375567109373,-0.0008318423100558969
5.100000000000003,0.045697538616414346,-0.0009483883117762798,-0.0024233361976079924
5.3000000000000025,0.04144613968526039,-0.0005450928974277672,-0.0011524126664657652
5.5000000000000036,0.03458554437040819,-0.0006505165866271138,-0.0005125743897312602
5.700000000000003,0.030037489529299168,-0.0009918097270267719,0.0006677612493438407
5.900000000000004,0.02578939982270745,0.0004979910977885429,0.001958074747091171
6.100000000000003,0.022326932862863847,-0.0009343172624016155,-9.383640792530039e-05
6.300000000000004,0.017974658052857428,-0.0011192160893685361,-0.0006637826900163409
6.5000000000000036,0.015599161292115537,-0.001181632838709053,0.0007755877872017092
6.700000000000005,0.012150491948445731,-0.00151513646165876,0.0005057358939877125
6.900000000000004,0.009890352682870375,-0.0014997742171984144,-0.0002826222589608032
7.100000000000005,0.007267174850984671,0.00034320702231677435,-0.0006297902534148074
7.300000000000004,0.0059819928305215875,-0.0007115222132075411,0.000870336417671777
7.500000000000005,0.0037235981426054113,0.00041960044699309034,-0.00016281260552322498
7.700000000000005,0.0030810009396982528,-1.4510053262134503e-05,0.0003521422365230238
7.900000000000006,0.0020132746643810595,-0.0002741361435106046,0.0003244890433522371
