energy,I,Q,U
2.1,8.775385924152399,0.07116233988882956,0.027405083996830847
2.3000000000000003,10.116575568521577,0.0761269096409745,0.011970085901913213
2.5000000000000004,10.465000202504987,0.07830603983155461,-0.007415323302046584
2.7000000000000006,10.091142065754408,0.06900116469968916,0.0023585510055980415
2.900000000000001,9.287668063510985,0.07436305382673795,-0.009999903388755357
3.100000000000001,8.286656862414702,0.05728629688510358,-0.016420679972181208
3.300000000000001,7.214750447374551,0.05266076289057645,-0.00990871606644785
3.5000000000000013,6.200302171136759,0.04264465157337977,-0.02338393136831451
3.7000000000000015,5.246462206964758,0.05021140587020239,-0.02094756244886151
3.9000000000000017,4.4214571679368495,0.08370185724814168,-0.04036885827792229
4.100000000000001,3.6913077201663658,0.04800801924395536,-0.030522586675335094
4.3000000000000025,3.0806357151371397,0.05192560036048516,-0.00205080418450951
4.500000000000002,2.5594463813990562,0.034130732980342506,-0.021372738971718493
4.700000000000003,2.13063909362909,0.02709081516177623,-0.00960599442599729
4.900000000000002,1.767281754125298,0.03133053185964019,-0.02902739445455952
5.100000000000003,1.4602439649552252,0.005799403993917868,-0.027014894449631524
5.3000000000000025,1.224337484269023,0.027739278596979073,-0.018535046384789502
5.5000000000000036,1.0085014022136805,0.014348641243119065,-0.007484010861113983
5.700000000000003,0.8292550003110009,0.01591824336102852,0.00434946160131725
5.900000000000004,0.6851972144902717,0.0074421900925587875,-0.0009455360185699937
6.100000000000003,0.565344334230636,0.0046779374570186496,-0.007908837322001146
6.300000000000004,0.4539935284991884,0.006379102936824954,-0.0003901525237780708
6.5000000000000036,0.36935593993761273,0.0062776394677028675,-0.000989201623502116
6.700000000000005,0.289597786725497,0.0031193319838574594,-0.0037519849418619047
6.900000000000004,0.2232177897445112,0.0025425068686005916,-0.0011429226627708419
7.100000000000005,0.17220864891715024,0.006612602012418983,-0.0013936435227040662
7.300000000000004,0.1299255391511835,0.0021554614569652243,0.00017740232821258776
7.500000000000005,0.09311168251068694,-0.0004232478767318582,-0.003282425759060682
7.700000000000005,0.06878833867582301,0.0029281946924670675,0.0006302940421290037
7.900000000000006,0.04822435562608404,0.0022044934701124508,-0.0001697302682478085
