energy,I,Q,U
2.1,0.9607500561545954,0.004348371322695095,-0.0037982759283949888
2.3000000000000003,0.8774556367359245,0.001245383532107746,-0.0006296505813425806
2.5000000000000004,0.7495620732122383,0.0027464104201559165,-0.0033497710451440206
2.7000000000000006,0.6202318232134714,0.0006775866847209963,-0.0014219725187183622
2.900000000000001,0.4982472164951326,0.0012834621384698389,-0.003360522354729931
3.100000000000001,0.3944952832632447,0.0016785509904897686,-0.0018476963830400778
3.300000000000001,0.3120950061784971,-0.0029744961875835304,-0.002209258816194963
3.5000000000000013,0.24607999029559152,0.00023366355204952478,-0.00074425651415467
3.7000000000000015,0.19282185990858042,-0.0001496200805473772,-0.0017976311282334085
3.9000000000000017,0.1528317562436233,0.001097338764167248,-0.0007091040192972182
4.100000000000001,0.12060803510688949,-0.001972586712237699,-0.0018987737053189962
4.3000000000000025,0.09536073279887075,-0.0011244435355295913,-0.002997579354928581
4.500000000000002,0.07370730938095066,-0.00011802095852057118,-0.0003668239240013233
4.700000000000003,0.05849155038444489,0.0003642763623931934,-0.0012740897894815736
4.900000000000002,0.04655143133346788,0.0008107235554909242,-0.0006992075130451229
5.100000000000003,0.03608255535962792,-5.496421496623826e-05,-0.0006375372828335289
5.3000000000000025,0.02819038102717419,-0.0008599820583750014,-0.000358125298195983
5.5000000000000036,0.02280478484898203,-0.00029763086306807616,-0.0004018442622345603
5.700000000000003,0.0174888081464597,0.00012981872599202254,-0.0004179236809410174
5.900000000000004,0.013798587701932829,-0.0006150114093606273,-0.00018995272545119165
6.100000000000003,0.01092962914944593,0.00017885897196906242,-0.0003502374585762961
6.300000000000004,0.007826834950079364,-0.00018371500582122787,-0.00018541808830203687
6.5000000000000036,0.00578547905079132,-0.0006469076350369223,-2.9374445037259195e-05
6.700000000000005,0.00412607620416856,0.00016011951408170206,8.894378579571011e-05
6.900000000000004,0.0029663480580504496,0.00020346931901875208,0.0002550730135794984
7.100000000000005,0.0019209009850913892,-0.0001109743919977724,-0.00018841366533593472
7.300000000000004,0.0009251414486740831,-0.0002578113963427425,-9.002165927687738e-05
7.500000000000005,3.846322766838358e-05,0.0001390216124320175,1.9577489888005642e-05
7.700000000000005,-0.0003012836221228277,3.196335820876538e-05,0.00019974052990229875
7.900000000000006,-0.0006233108613713067,0.00011444983898261781,-0.0001557594802140995
