energy,I,Q,U
2.1,4.6223825127116696,-0.02099866978326744,0.024643971523018907
2.3000000000000003,4.532312113862254,-0.03517763566770764,0.04198915381781339
2.5000000000000004,4.189711412063261,-0.04357993041029732,0.03802882015476243
2.7000000000000006,3.7105917384572367,-0.05229454991365372,0.00726950042758436
2.900000000000001,3.1976080013848307,-0.03651076074253209,0.027456057559121536
3.100000000000001,2.762267437878808,-0.03613244392697513,0.014319388451634909
3.300000000000001,2.3574757063779503,-0.04489978548059772,0.01673178343493844
3.5000000000000013,2.0254843709206605,-0.03427117846695282,0.025282029715334622
3.7000000000000015,1.7392742437979416,-0.02913875191682975,0.008835500881723083
3.9000000000000017,1.5014547301605228,-0.03314042863106034,0.010764094919930444
4.100000000000001,1.2965487058577467,-0.030179713693095755,0.009210534137344458
4.3000000000000025,1.1145162935370045,-0.015819697368533385,0.011610819293892701
4.500000000000002,0.9746627422807692,-0.012646758593475124,0.0028742936266637396
4.700000000000003,0.8491327267081024,-0.02087463995060623,0.007458711540344939
4.900000000000002,0.7397579370050197,-0.013040097301836582,0.007772480913859248
5.100000000000003,0.6398145960994821,-0.012445208079792594,0.0068877595624821835
5.3000000000000025,0.5677141507623783,-0.01674289454179358,0.004129242957102463
5.5000000000000036,0.5023426512249649,-0.010355561139342714,0.0028381382416163177
5.700000000000003,0.44023641419935244,-0.01189520392576334,0.0027294191787605847
5.900000000000004,0.38713478123748946,-0.006769027896311418,0.0020593904331691654
6.100000000000003,0.33989019047228763,-0.011043418324130373,0.006290325524404098
6.300000000000004,0.3014187135475437,-0.010065210616297643,-0.003543412870667901
6.5000000000000036,0.256422490283974,-0.00508775348898791,0.0008041288028935399
6.700000000000005,0.21957216131631405,-0.008552569410646018,-0.0028527739019626208
6.900000000000004,0.1765931027046953,-0.006256155476274222,0.0014734934279802406
7.100000000000005,0.14149842863633744,-0.0034207480891845,-0.002201709131242726
7.300000000000004,0.1121238520841782,-0.001608574976405522,-0.0005925373772671137
7.500000000000005,0.08599351200540362,-0.003469457275657285,0.0007617750823968278
7.700000000000005,0.0638843141193945,-0.0008865337496523503,-0.000641764420254505
7.900000000000006,0.047543488595179186,-0.0021910916051745164,-0.00010618481794700472
