energy,I,Q,U
2.1,2.6397789151598787,0.017060128159771162,0.011168505843628579
2.3000000000000003,3.0139086663920533,0.01642909578796728,0.019683954942091082
2.5000000000000004,3.1247024996366677,0.0030519521802927466,0.02666557689992786
2.7000000000000006,2.976400174755809,0.013491180164102405,0.032452215625959555
2.900000000000001,2.725730630554781,0.015325162788520892,0.03041395192099011
3.100000000000001,2.4282955425594532,0.021588969933423883,0.029441826641331374
3.300000000000001,2.105921080560174,0.023529438577415854,0.00975101327473546
3.5000000000000013,1.7970329211828293,-0.00532142359041849,0.02022735702470098
3.7000000000000015,1.5254373902750036,0.01616663127084713,0.015119877291384354
3.9000000000000017,1.2748472662110444,0.003739936918741566,0.01370895012510975
4.100000000000001,1.0507400107299183,0.007189496522455124,0.0043932327928728025
4.3000000000000025,0.8820665470163622,0.006599745074415162,0.01615332550234245
4.500000000000002,0.7270239428945963,-8.307352784396311e-05,0.0058553152311289795
4.700000000000003,0.6073491086844645,0.0030177202709318566,-0.001974822252543978
4.900000000000002,0.5010664690827114,0.004360463366458456,0.003140718419725427
5.100000000000003,0.41630085077736717,-0.00059556957515527,0.004909235491473507
5.3000000000000025,0.3399084385938352,0.005126556762150201,-0.0008537020629734757
5.5000000000000036,0.28268193143696085,0.0009354086753135854,0.004498448025356494
5.700000000000003,0.2301178179158235,0.005808159254258994,0.0048688198109664745
5.900000000000004,0.18883536117146774,-0.0003542113216621004,-0.0013982968375430935
6.100000000000003,0.15332389676524444,0.0001050538246302404,-0.0030160875632491606
6.300000000000004,0.1240514458033079,-0.001040973118183781,-0.0012971295117851973
6.5000000000000036,0.09452203436911545,-0.0008842900305657621,-0.0002236737772945863
6.700000000000005,0.074440610584562,0.0010070401681044176,0.0014627940452762867
6.900000000000004,0.05631194703604692,0.0015696490732774898,-0.0008224959823750766
7.100000000000005,0.043354240249044905,-0.001054588277880211,-0.00033700938998667206
7.300000000000004,0.031702628620491065,-2.0018754996356134e-05,-0.0004090858979194777
7.500000000000005,0.02154801750153759,-0.00027856429572884443,0.00149001364571085
7.700000000000005,0.015165839162568064,0.0009522967305401683,-0.00017928410814123453
7.900000000000006,0.011078407146796464,0.0010209057061443545,0.0015514592574376034
