energy,I,Q,U
2.1,37.80392695750576,0.06406958941745053,0.06139217195926291
2.3000000000000003,30.11467853160691,0.057848266729631254,-0.03005990867229636
2.5000000000000004,22.717588949279968,0.09010128299383868,-0.043556557579517506
2.7000000000000006,16.616613355290355,0.14017249747549732,-0.003209592498186517
2.900000000000001,12.167055147124552,0.0047049653242357764,-0.05468283622965586
3.100000000000001,8.825389569878354,0.021016002649726147,-0.05006646527360694
3.300000000000001,6.5664043731683455,0.0484064689655533,-0.047040266940574116
3.5000000000000013,4.885381644461898,0.03475298253788678,-0.023498369523986977
3.7000000000000015,3.7394542997080458,0.056961058134517656,-0.029670356697700236
3.9000000000000017,2.8505757479999176,0.02827036909908201,-0.008089314312974081
4.100000000000001,2.251840079701902,0.02914407568561891,-0.030291956967257692
4.3000000000000025,1.7500032792103126,0.0007214968014240646,-0.006704748409511341
4.500000000000002,1.3718398639621996,0.006180518179841205,0.00891455297552377
4.700000000000003,1.1391494943141183,0.011492275987098004,-0.03731614652047766
4.900000000000002,0.9106009052267495,0.020739264125207026,-0.022120450718643783
5.100000000000003,0.7537747601152219,0.008331757686810643,-0.01556860442448319
5.3000000000000025,0.6120119864831238,-0.0035792735019519405,-0.007630395265804641
5.5000000000000036,0.5035113484763044,0.015547422975623887,-0.025425711079654353
5.700000000000003,0.42068336792215816,0.0006294049755324882,0.0027404252643256797
5.900000000000004,0.3544022917544041,0.0027596031527826474,0.0012166742168429501
6.100000000000003,0.2942309077964211,0.010203556047362627,-0.013945888403838941
6.300000000000004,0.24200811141273915,0.006680831070040533,-0.014038480853085922
6.5000000000000036,0.19679520605813183,0.004857034531664067,0.0039481994168917515
6.700000000000005,0.15596897640026197,0.009613004282356796,0.003914978191304286
6.900000000000004,0.12030382342780258,-0.0014218784265991548,0.004270625598789618
7.100000000000005,0.0935466853572926,0.0058114584358528515,-0.003658210533536371
7.300000000000004,0.07330322797081408,-0.007176616714025452,0.0020979387101062678
7.500000000000005,0.055683787449213894,0.0005366537678013095,0.00010939139545110819
7.700000000000005,0.03784548122435751,0.004849334818814716,-0.0009119606181511696
7.900000000000006,0.02751239850249689,0.003178922932658079,-0.000934044490689878
